Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"Action",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"CygwinCCompiler",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\__init__.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\__init__.py,1,1,1,1,2,0,0,0,,,,,0,1,,0,,,,,5,1,4,2,2,0,1,0,4,2,2,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\common.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\common.py,4,4,4,2,22,4,13,4,,,,,1,3,,3,,,,,91,23,49,27,38,19,0,0,49,25,38,0,0,0,0,6,6,6,5,,2,"0.39",12,12,12,7
Module File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\fftpack_basic.py,1,1,1,1,5,0,5,0,,,,,3,12,,11,,,,,112,25,85,37,65,2,2,0,67,37,47,2,2,2,1,2,2,2,1,,1,"0.02",22,22,22,12
Module File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\fftpack_pseudo_diffs.py,2,2,2,1,7,0,7,0,,,,,1,10,,9,,,,,102,19,81,32,67,2,2,0,71,32,57,2,2,2,1,4,4,4,1,,1,"0.02",21,21,21,10
Module File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\interpolate.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\interpolate.py,2,2,2,1,13,3,12,0,,,,,2,4,,3,,,,,73,21,51,23,41,1,4,1,39,23,29,3,3,3,1,3,3,3,1,,1,"0.02",8,8,8,4
Module File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\io_matlab.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\io_matlab.py,1,1,1,1,7,1,6,0,,,,,2,11,,10,,,,,120,28,89,48,66,3,2,0,71,46,50,2,2,2,1,3,3,3,1,,1,"0.03",15,15,15,11
Module File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\linalg.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\linalg.py,2,2,2,1,5,0,5,0,,,,,2,12,,11,,,,,105,22,82,31,62,3,2,0,66,31,46,2,2,2,1,3,3,3,1,,1,"0.04",24,24,24,12
Module File,"D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\linalg_solve_toeplitz.py",D:\thesis2\9 project\scipy\scipy\benchmarks\benchmarks\linalg_solve_toeplitz.py,2,2,2,1,8,1,9,0,,,,,1,3,,2,,,,,46,10,33,17,26,3,2,0,28,17,21,2,2,2,1,2,2,2,1,,1,"0.09",6,6,6,3
