Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"Action",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"AttributeDocumenter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"AutoDateFormatter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"AutoDateLocator",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Command",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"ConversionInterface",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
File,"D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\__init__.py",D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\attrs_caching.py",D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\attrs_caching.py,1,1,1,1,2,0,2,0,,,,,2,4,,4,,,,,23,8,15,14,8,0,0,0,15,14,8,0,0,0,0,1,1,1,1,,0,"0.00",4,4,4,4
Module File,"D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\binary_ops.py",D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\binary_ops.py,1,1,1,1,2,0,2,0,,,,,22,50,,50,,,,,261,89,172,135,98,0,0,0,172,135,98,0,0,0,0,1,1,1,1,,0,"0.00",50,50,50,50
Module File,"D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\categoricals.py",D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\categoricals.py,1,1,1,1,3,0,3,0,,,,,3,8,,8,,,,,45,13,32,26,19,0,0,0,32,26,19,0,0,0,0,1,1,1,1,,0,"0.00",8,8,8,8
Module File,"D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\ctors.py",D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\ctors.py,1,1,1,1,2,0,2,0,,,,,5,10,,10,,,,,52,20,32,27,16,0,0,0,32,27,16,0,0,0,0,1,1,1,1,,0,"0.00",10,10,10,10
Module File,"D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\eval.py",D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\eval.py,1,1,1,1,3,0,3,0,,,,,17,34,,34,,,,,239,68,171,147,117,0,0,0,171,147,117,0,0,0,0,1,1,1,1,,0,"0.00",34,34,34,34
Module File,"D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\frame_ctor.py",D:\thesis2\real 106 project\pandas\asv_bench\benchmarks\frame_ctor.py,1,1,1,1,3,0,3,0,,,,,76,293,,292,,,,,1706,444,1262,822,891,0,2,0,1192,822,821,2,2,2,1,2,2,2,1,,1,"0.00",367,367,367,293
