Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\seaborn\doc\conf.py",D:\thesis2\real 106 project\seaborn\doc\conf.py,1,1,1,1,30,0,3,0,,,,,0,2,,1,,,,,283,69,64,29,59,150,1,0,35,29,30,1,1,1,1,1,1,1,1,,0,"2.34",2,2,2,2
Module File,"D:\thesis2\real 106 project\seaborn\doc\sphinxext\ipython_console_highlighting.py",D:\thesis2\real 106 project\seaborn\doc\sphinxext\ipython_console_highlighting.py,4,4,4,1,17,1,19,4,,,,,1,3,,2,,,,,116,25,55,27,46,37,1,0,44,26,36,1,1,1,1,10,10,10,1,,4,"0.67",12,12,12,3
Module File,"D:\thesis2\real 106 project\seaborn\doc\sphinxext\ipython_directive.py",D:\thesis2\real 106 project\seaborn\doc\sphinxext\ipython_directive.py,4,4,5,1,38,6,25,7,,,,,3,23,,22,,,,,1085,211,614,195,564,275,12,1,448,192,399,5,5,5,1,17,17,29,9,,6,"0.45",105,105,120,45
Module File,"D:\thesis2\real 106 project\seaborn\doc\sphinxext\plot_directive.py",D:\thesis2\real 106 project\seaborn\doc\sphinxext\plot_directive.py,4,4,5,2,26,2,19,3,,,,,2,23,,22,,,,,837,162,503,137,459,175,4,1,364,128,324,3,3,3,1,27,27,32,18,,6,"0.35",108,108,123,55
Module File,"D:\thesis2\real 106 project\seaborn\doc\sphinxext\plot_generator.py",D:\thesis2\real 106 project\seaborn\doc\sphinxext\plot_generator.py,1,1,1,1,13,1,8,0,,,,,1,21,,20,,,,,367,76,277,101,231,17,1,0,161,85,128,1,1,1,1,9,9,9,5,,3,"0.06",40,40,41,28
Module File,"D:\thesis2\real 106 project\seaborn\doc\tutorial\tools\nb_to_doc.py",D:\thesis2\real 106 project\seaborn\doc\tutorial\tools\nb_to_doc.py,2,2,2,1,7,3,6,3,,,,,0,2,,1,,,,,27,9,11,4,8,7,3,0,9,4,6,3,3,3,1,3,3,3,1,,2,"0.64",4,4,4,2
Module File,"D:\thesis2\real 106 project\seaborn\examples\anscombes_quartet.py",D:\thesis2\real 106 project\seaborn\examples\anscombes_quartet.py,1,1,1,1,5,0,0,0,,,,,0,1,,0,,,,,16,3,6,2,5,7,1,0,4,2,3,1,1,1,1,1,1,1,1,,0,"1.17",1,1,1,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\color_palettes.py",D:\thesis2\real 106 project\seaborn\examples\color_palettes.py,1,1,1,1,16,0,0,0,,,,,0,1,,0,,,,,35,7,19,9,16,9,1,0,19,9,16,1,1,1,1,1,1,1,1,,0,"0.47",1,1,1,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\cubehelix_palette.py",D:\thesis2\real 106 project\seaborn\examples\cubehelix_palette.py,2,2,2,1,9,0,0,0,,,,,0,1,,0,,,,,28,7,12,8,9,9,2,0,12,8,9,2,2,2,1,2,2,2,1,,1,"0.75",2,2,2,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\distplot_options.py",D:\thesis2\real 106 project\seaborn\examples\distplot_options.py,1,1,1,1,11,0,0,0,,,,,0,1,,0,,,,,33,9,14,6,11,10,1,0,14,6,11,1,1,1,1,1,1,1,1,,0,"0.71",1,1,1,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\elaborate_violinplot.py",D:\thesis2\real 106 project\seaborn\examples\elaborate_violinplot.py,1,1,1,1,14,0,0,0,,,,,0,1,,0,,,,,34,7,16,7,14,11,1,0,14,7,12,1,1,1,1,1,1,1,1,,0,"0.69",1,1,1,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\faceted_histogram.py",D:\thesis2\real 106 project\seaborn\examples\faceted_histogram.py,1,1,1,1,5,0,0,0,,,,,0,1,,0,,,,,15,2,8,6,5,5,1,0,8,6,5,1,1,1,1,1,1,1,1,,0,"0.62",1,1,1,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\facets_with_custom_projection.py",D:\thesis2\real 106 project\seaborn\examples\facets_with_custom_projection.py,1,1,1,1,8,0,0,0,,,,,0,1,,0,,,,,28,7,12,7,8,9,1,0,10,7,6,1,1,1,1,1,1,1,1,,0,"0.75",1,1,1,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\factorplot_bars.py",D:\thesis2\real 106 project\seaborn\examples\factorplot_bars.py,1,1,1,1,6,0,0,0,,,,,0,1,,0,,,,,17,3,7,3,6,7,1,0,6,3,5,1,1,1,1,1,1,1,1,,0,"1.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\seaborn\examples\grouped_boxplot.py",D:\thesis2\real 106 project\seaborn\examples\grouped_boxplot.py,1,1,1,1,4,0,0,0,,,,,0,1,,0,,,,,14,3,5,2,4,6,1,0,5,2,4,1,1,1,1,1,1,1,1,,0,"1.20",1,1,1,1
