Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\Atcd.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\Atcd.py,2,2,2,1,7,0,6,0,,,,,31,266,,265,,,,,2525,355,1962,533,1660,253,2,0,1788,526,1486,2,2,2,1,9,9,12,4,,4,"0.13",532,532,700,383
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\constants.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\constants.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,11,2,2,2,0,7,0,0,2,2,0,0,0,0,0,0,0,0,0,,0,"3.50",0,0,0,0
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\ttypes.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\atc_thrift\ttypes.py,2,2,3,1,8,0,8,0,,,,,16,108,,107,,,,,1319,159,1068,233,941,147,2,0,855,233,728,2,2,2,1,17,17,20,4,,4,"0.14",295,295,385,153
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\setup.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atc_thrift\setup.py,4,4,4,4,27,0,0,0,,,,,0,1,,0,,,,,45,5,30,5,27,10,4,1,19,5,16,4,4,4,4,4,4,4,4,,2,"0.33",4,4,4,4
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdDBQueueTask.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdDBQueueTask.py,2,2,2,2,11,0,11,0,,,,,1,3,,3,,,,,64,7,48,15,40,9,0,0,36,15,28,0,0,0,0,5,5,5,4,,2,"0.19",8,8,8,6
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdDeviceTimeoutTask.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdDeviceTimeoutTask.py,1,1,1,1,4,0,4,0,,,,,1,2,,2,,,,,25,4,12,8,7,9,0,0,10,8,5,0,0,0,0,1,1,1,1,,0,"0.75",2,2,2,2
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdThriftHandlerTask.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdThriftHandlerTask.py,2,2,2,1,17,1,11,4,,,,,2,37,,37,,,,,808,111,497,153,425,200,0,0,316,143,250,0,0,0,0,7,7,7,6,,4,"0.40",78,78,83,54
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdVService.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\AtcdVService.py,2,2,3,1,9,0,8,0,,,,,1,2,,2,,,,,36,5,21,10,14,10,0,0,20,10,13,0,0,0,0,4,4,5,1,,1,"0.48",5,5,6,2
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\access_manager.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\access_manager.py,1,1,2,1,11,0,7,2,,,,,3,12,,12,,,,,169,28,97,38,76,44,0,0,69,38,48,0,0,0,0,5,5,5,5,,2,"0.45",21,21,24,19
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\backends\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\backends\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\backends\linux.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\backends\linux.py,2,2,2,1,21,1,14,6,,,,,1,20,,19,,,,,484,62,288,79,255,135,1,0,183,72,150,1,1,1,1,4,4,5,4,,2,"0.47",47,47,53,28
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\db_manager.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\db_manager.py,1,1,1,1,9,0,8,1,,,,,1,5,,5,,,,,77,8,53,26,45,16,0,0,40,22,32,0,0,0,0,2,2,2,1,,1,"0.30",7,7,8,5
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\idmanager.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\idmanager.py,2,2,2,1,10,0,8,2,,,,,1,3,,3,,,,,50,6,27,11,22,17,0,0,23,11,18,0,0,0,0,3,3,4,3,,3,"0.63",6,6,7,5
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\scripts\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\scripts\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\scripts\runner.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\scripts\runner.py,1,1,1,1,4,0,4,0,,,,,0,2,,2,,,,,35,7,15,9,6,13,0,0,15,9,6,0,0,0,0,1,1,1,1,,0,"0.87",2,2,2,2
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\tools\test_secure_access.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\atcd\tools\test_secure_access.py,1,1,1,1,15,0,12,0,,,,,0,3,,2,,,,,73,8,55,18,45,10,2,0,28,18,18,3,3,3,1,3,3,3,1,,1,"0.18",5,5,5,3
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\setup.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\setup.py,3,3,3,2,25,0,3,3,,,,,0,2,,1,,,,,75,11,51,11,46,13,8,1,28,11,23,5,5,5,4,5,5,5,4,,2,"0.25",6,6,6,5
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\idmanager_test.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\idmanager_test.py,1,1,1,1,9,1,7,1,,,,,1,3,,3,,,,,47,9,26,14,20,12,0,0,26,14,20,0,0,0,0,2,2,2,1,,2,"0.46",5,5,5,3
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_AtcdDBQueueTask.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_AtcdDBQueueTask.py,1,1,1,1,6,0,4,1,,,,,2,10,,10,,,,,101,17,62,32,40,22,0,0,53,30,32,0,0,0,0,1,1,1,1,,1,"0.35",10,10,10,10
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_AtcdThriftHandlerTask.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_AtcdThriftHandlerTask.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,24,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_AtcdVService.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_AtcdVService.py,1,1,1,1,4,0,4,0,,,,,1,5,,5,,,,,46,8,29,14,15,9,0,0,21,12,11,0,0,0,0,1,1,1,1,,0,"0.31",5,5,5,5
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_access_manager.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_access_manager.py,1,1,1,1,5,0,5,0,,,,,4,33,,32,,,,,255,50,182,78,129,23,1,0,122,67,76,1,1,1,1,1,1,1,1,,1,"0.13",33,33,33,33
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_sqlite_manager.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\atcd\tests\test_sqlite_manager.py,1,1,1,1,8,0,8,0,,,,,1,10,,9,,,,,126,18,95,38,70,13,1,0,57,33,36,1,1,1,1,2,2,2,1,,1,"0.14",11,11,11,10
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\atcd_client.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\atcd_client.py,2,2,2,1,12,0,12,0,,,,,0,1,,1,,,,,27,2,16,8,11,9,0,0,13,7,8,0,0,0,0,2,2,2,1,,1,"0.56",2,2,2,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\serializers.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\serializers.py,2,2,2,1,9,1,6,1,,,,,10,7,,7,,,,,179,44,112,60,84,23,0,0,91,60,63,0,0,0,0,6,6,6,4,,2,"0.21",18,18,20,10
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\settings.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\settings.py,1,1,2,1,7,1,5,1,,,,,1,3,,2,,,,,59,13,21,10,17,25,1,0,16,10,12,1,1,1,1,3,3,3,1,,1,"1.19",5,5,7,3
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\urls.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\urls.py,1,1,1,1,13,0,0,0,,,,,0,1,,0,,,,,26,1,16,4,13,9,1,0,4,4,1,1,1,1,1,1,1,1,1,,0,"0.56",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\utils.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\utils.py,3,3,3,3,10,0,7,3,,,,,0,1,,1,,,,,23,3,8,2,6,12,0,0,7,2,5,0,0,0,0,3,3,3,3,,2,"1.50",3,3,3,3
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\views.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\atc_api\views.py,3,3,3,2,24,3,17,3,,,,,4,8,,8,,,,,242,43,156,65,125,43,0,0,100,55,76,0,0,0,0,5,5,5,5,,2,"0.28",25,25,25,21
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\setup.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-api\setup.py,2,2,2,1,14,0,5,3,,,,,0,4,,3,,,,,81,12,49,16,42,20,4,1,32,13,25,4,4,4,4,4,4,4,4,,2,"0.41",8,8,8,7
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\settings.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\settings.py,1,1,2,1,8,1,5,1,,,,,1,3,,2,,,,,62,13,23,10,19,26,1,0,16,10,12,1,1,1,1,3,3,3,1,,1,"1.13",5,5,7,3
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\urls.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\urls.py,1,1,1,1,4,0,0,0,,,,,0,1,,0,,,,,17,2,6,3,4,9,1,0,3,3,1,1,1,1,1,1,1,1,1,,0,"1.50",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\views.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\atc_demo_ui\views.py,1,1,1,1,7,0,7,0,,,,,0,1,,1,,,,,22,3,10,5,6,9,0,0,6,5,2,0,0,0,0,1,1,1,1,,0,"0.90",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\setup.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-demo-ui\setup.py,2,2,2,1,15,0,5,3,,,,,0,4,,3,,,,,89,15,54,17,47,20,4,1,33,14,26,4,4,4,4,4,4,4,4,,2,"0.37",8,8,8,7
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\__init__.py,1,1,1,1,1,0,0,0,,,,,0,1,,0,,,,,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0,"0.00",1,1,1,1
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\migrations\0001_initial.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\migrations\0001_initial.py,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,24,5,18,5,15,1,0,0,5,5,2,0,0,0,0,0,0,0,0,,0,"0.06",0,0,0,0
File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\migrations\__init__.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\migrations\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\models.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\models.py,0,0,0,0,0,0,0,0,,,,,1,0,,0,,,,,15,2,4,4,2,9,0,0,4,4,2,0,0,0,0,0,0,0,0,,0,"2.25",0,0,0,0
Module File,"D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\serializers.py",D:\thesis2\real 106 project\augmented-traffic-control\atc\django-atc-profile-storage\atc_profile_storage\serializers.py,1,1,1,1,5,0,5,0,,,,,2,1,,1,,,,,24,3,12,10,6,9,0,0,12,10,6,0,0,0,0,1,1,1,1,,0,"0.75",1,1,1,1
