Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Function,"ABtesting.delta(p_A,p_B)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\ABtesting.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ClusteringWithGaussians.center_i(assignment,centers)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter3\ClusteringWithGaussians.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ClusteringWithGaussians.tau_i(assignment,taus)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter3\ClusteringWithGaussians.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter2_MorePyMC\daft_plot.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter2_MorePyMC\daft_plot.py,2,2,2,1,19,0,0,0,,,,,0,1,,0,,,,,31,9,21,3,19,1,2,0,21,3,19,2,2,2,1,2,2,2,1,,1,"0.05",2,2,2,1
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter2_MorePyMC\separation_plot.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter2_MorePyMC\separation_plot.py,3,3,3,1,42,9,22,13,,,,,0,1,,1,,,,,55,17,24,11,21,16,0,0,21,11,18,0,0,0,0,3,3,3,1,,1,"0.67",3,3,3,1
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter3_MCMC\github_pull.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter3_MCMC\github_pull.py,4,4,5,1,39,0,0,0,,,,,0,1,,0,,,,,83,18,43,19,39,23,4,1,43,19,39,4,4,5,1,4,4,5,1,,3,"0.53",4,4,5,1
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter4_TheGreatestTheoremNeverTold\top_pic_comments.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter4_TheGreatestTheoremNeverTold\top_pic_comments.py,6,6,6,3,26,0,0,0,,,,,0,1,,0,,,,,63,31,30,19,26,2,9,1,30,18,26,6,6,6,3,6,6,6,3,,2,"0.07",6,6,6,3
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py,4,4,5,1,56,13,31,28,,,,,0,7,,6,,,,,433,98,208,106,193,180,3,0,176,105,161,3,3,3,1,9,9,16,3,,3,"0.87",31,31,38,9
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\draw_sky2.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\draw_sky2.py,2,2,2,1,19,2,15,2,,,,,0,1,,1,,,,,23,3,18,15,14,2,0,0,18,15,14,0,0,0,0,2,2,2,1,,1,"0.11",2,2,2,1
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,1,1,1,1,5,0,4,0,,,,,2,14,,13,,,,,125,32,62,42,44,31,1,0,60,42,42,1,1,1,1,2,2,2,1,,1,"0.50",15,15,15,14
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,1,1,1,1,4,0,3,0,,,,,0,24,,23,,,,,170,52,94,38,67,24,2,0,63,38,36,2,2,2,1,2,2,2,1,,1,"0.26",25,25,25,24
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter7_BayesianMachineLearning\auc.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter7_BayesianMachineLearning\auc.py,3,3,3,1,28,4,11,13,,,,,0,2,,2,,,,,61,11,23,13,21,27,0,0,22,13,20,0,0,0,0,6,6,6,1,,3,"1.17",7,7,7,2
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter1\SMS_behaviour.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter1\SMS_behaviour.py,1,1,1,1,7,0,5,2,,,,,0,2,,1,,,,,28,9,18,14,14,4,1,0,17,13,14,1,1,1,1,1,1,1,1,,0,"0.22",2,2,2,2
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\ABtesting.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\ABtesting.py,1,1,1,1,7,0,2,0,,,,,0,2,,1,,,,,39,13,16,14,13,10,1,0,15,13,13,1,1,1,1,1,1,1,1,,0,"0.62",2,2,2,2
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\FreqOfCheaters.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\FreqOfCheaters.py,1,1,1,1,4,0,2,0,,,,,0,2,,1,,,,,17,6,10,7,7,1,1,0,8,6,6,1,1,1,1,1,1,1,1,,0,"0.10",2,2,2,2
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\ORingFailure.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\ORingFailure.py,1,1,1,1,8,0,2,0,,,,,0,2,,1,,,,,32,11,19,13,15,3,1,0,16,12,13,1,1,1,1,1,1,1,1,,0,"0.16",2,2,2,2
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter3\ClusteringWithGaussians.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter3\ClusteringWithGaussians.py,1,1,1,1,5,0,2,0,,,,,0,3,,2,,,,,41,15,20,15,14,7,1,0,18,13,14,1,1,1,1,1,1,1,1,,0,"0.35",3,3,3,3
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\sandbox\Chapter10_\github_datapull.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\sandbox\Chapter10_\github_datapull.py,6,6,6,1,47,0,0,0,,,,,0,1,,0,,,,,72,18,50,17,47,8,10,1,50,16,47,6,6,6,1,6,6,6,1,,3,"0.16",6,6,6,1
Module File,"D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\sandbox\github_events.py",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\sandbox\github_events.py,4,4,4,1,13,0,0,0,,,,,0,1,,0,,,,,27,9,16,11,13,2,6,1,16,10,13,4,4,4,1,4,4,4,1,,2,"0.12",4,4,4,1
Function,"DarkWorldsMetric.calc_delta_r(x_predicted,y_predicted,x_true,y_true)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py,,,,,,,,,,,,,,,,,,,,,67,9,30,18,29,47,3,0,29,18,28,3,3,3,1,,,,,,2,"1.57",,,,
Function,"DarkWorldsMetric.calc_theta(x_predicted,y_predicted,x_true,y_true,x_ref,y_ref)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py,,,,,,,,,,,,,,,,,,,,,41,7,16,5,15,22,1,0,11,5,10,1,1,1,1,,,,,,0,"1.38",,,,
Function,"DarkWorldsMetric.convert_to_360(angle,x_in,y_in)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py,,,,,,,,,,,,,,,,,,,,,29,3,18,3,17,8,9,1,12,3,11,9,9,16,1,,,,,,2,"0.44",,,,
Function,"DarkWorldsMetric.get_ref(x_halo,y_halo,weight)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py,,,,,,,,,,,,,,,,,,,,,18,4,4,3,3,10,1,0,4,3,3,1,1,1,1,,,,,,0,"2.50",,,,
Function,"DarkWorldsMetric.main(user_fname,fname)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py,,,,,,,,,,,,,,,,,,,,,135,33,72,39,71,49,64,2,62,38,61,9,9,9,3,,,,,,3,"0.68",,,,
Function,"DarkWorldsMetric.main_score(nhalo_all,x_true_all,y_true_all,x_ref_all,y_ref_all,sky_prediction)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\DarkWorldsMetric.py,,,,,,,,,,,,,,,,,,,,,94,22,47,24,46,36,7,1,38,24,37,5,5,5,1,,,,,,3,"0.77",,,,
Function,"FreqOfCheaters.p_skewed(p)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\FreqOfCheaters.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ORingFailure.p(temp,alpha,beta)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter2\ORingFailure.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"SMS_behaviour.lambda_(tau,lambda_1,lambda_2)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\ExamplesFromChapters\Chapter1\SMS_behaviour.py,,,,,,,,,,,,,,,,,,,,,5,0,5,2,4,2,1,0,5,2,4,1,1,1,1,,,,,,0,"0.40",,,,
Function,"auc.auc(actual,posterior)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter7_BayesianMachineLearning\auc.py,,,,,,,,,,,,,,,,,,,,,27,4,8,6,7,15,1,0,7,6,6,1,1,1,1,,,,,,0,"1.88",,,,
Function,"auc.tied_rank(x)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter7_BayesianMachineLearning\auc.py,,,,,,,,,,,,,,,,,,,,,30,4,15,7,14,11,10,1,15,7,14,6,6,6,1,,,,,,3,"0.73",,,,
Function,"draw_sky2.draw_sky(galaxies)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter5_LossFunctions\draw_sky2.py,,,,,,,,,,,,,,,,,,,,,19,2,15,12,14,2,2,0,15,12,14,2,2,2,1,,,,,,1,"0.13",,,,
Class,"other_strats.Bandits",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,1,1,1,1,2,0,2,0,1,0,0,0,,,,,3,2,3,3,21,4,8,6,4,9,,,8,6,4,,,,,1,1,1,1,1,0,"1.12",3,3,3,3
Function,"other_strats.Bandits.__init__(self,p_array)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,3,0,3,3,2,0,1,0,3,3,2,1,1,1,1,,,,,,0,"0.00",,,,
Function,"other_strats.Bandits.__len__(self)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"other_strats.Bandits.pull(self,i)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,,,,,,0,"0.50",,,,
Class,"other_strats.GeneralBanditStrat",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,1,1,1,1,16,3,11,1,1,0,0,0,,,,,2,7,2,2,53,12,24,16,21,17,,,24,16,21,,,,,2,2,2,1,1,1,"0.71",3,3,3,2
Function,"other_strats.GeneralBanditStrat.__init__(self,bandits,choice_function)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,10,1,9,9,8,0,1,0,9,9,8,1,1,1,1,,,,,,0,"0.00",,,,
Function,"other_strats.GeneralBanditStrat.sample_bandits(self,n)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,22,5,14,6,13,3,2,0,14,6,13,2,2,2,1,,,,,,1,"0.21",,,,
Function,"other_strats.bayesian_bandit_choice(self)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"other_strats.lower_credible_choice(self)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,7,0,6,4,4,1,1,0,6,4,4,1,1,1,1,,,,,,0,"0.17",,,,
Function,"other_strats.lower_credible_choice.lb(a,b)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"other_strats.max_mean(self)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,3,0,2,1,1,1,1,0,2,1,1,1,1,1,1,,,,,,0,"0.50",,,,
Function,"other_strats.random_choice(self)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"other_strats.ucb_bayes(self)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,7,0,7,4,6,0,1,0,5,4,4,1,1,1,1,,,,,,0,"0.00",,,,
Function,"other_strats.upper_credible_choice(self)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,7,0,6,4,4,1,1,0,6,4,4,1,1,1,1,,,,,,0,"0.17",,,,
Function,"other_strats.upper_credible_choice.lb(a,b)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\other_strats.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"separation_plot.separation_plot(p,y,kwargs)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter2_MorePyMC\separation_plot.py,,,,,,,,,,,,,,,,,,,,,42,9,22,9,21,13,4,1,19,9,18,3,3,3,1,,,,,,1,"0.59",,,,
Function,"ystockquote._request(symbol,stat)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,5,0,5,4,4,0,1,0,5,4,4,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_200day_moving_avg(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_50day_moving_avg(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_52_week_high(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_52_week_low(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_all(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,29,1,24,2,23,4,1,0,3,2,2,1,1,1,1,,,,,,0,"0.17",,,,
Function,"ystockquote.get_avg_daily_volume(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_book_value(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_change(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_dividend_per_share(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_dividend_yield(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_earnings_per_share(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_ebitda(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_historical_prices(symbol,start_date,end_date)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,24,1,18,7,17,5,1,0,8,7,7,1,1,1,1,,,,,,0,"0.28",,,,
Function,"ystockquote.get_market_cap(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_price(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_price_book_ratio(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_price_earnings_growth_ratio(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_price_earnings_ratio(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_price_sales_ratio(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_short_ratio(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_stock_exchange(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
Function,"ystockquote.get_volume(symbol)",D:\thesis2\real 106 project\Probabilistic-Programming-and-Bayesian-Methods-for-Hackers\Chapter6_Priorities\ystockquote.py,,,,,,,,,,,,,,,,,,,,,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,,,,,,0,"0.00",,,,
