Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Unknown Class,"AutoBaseClass",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Unknown Class,"Button",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.00",,,,
Module File,"D:\thesis2\real 106 project\nupic\ci\travis\deploy-wheel-to-s3.py",D:\thesis2\real 106 project\nupic\ci\travis\deploy-wheel-to-s3.py,1,1,1,1,5,0,5,0,,,,,0,3,,2,,,,,56,12,20,14,14,24,2,0,20,14,14,2,2,2,1,2,2,2,1,,1,"1.20",4,4,4,3
Module File,"D:\thesis2\real 106 project\nupic\examples\audiostream\audiostream_tp.py",D:\thesis2\real 106 project\nupic\examples\audiostream\audiostream_tp.py,2,2,2,1,34,3,15,20,,,,,2,7,,6,,,,,297,43,101,55,88,155,1,0,105,55,92,1,1,1,1,5,5,6,3,,2,"1.53",17,17,18,9
Module File,"D:\thesis2\real 106 project\nupic\examples\bindings\sparse_matrix_how_to.py",D:\thesis2\real 106 project\nupic\examples\bindings\sparse_matrix_how_to.py,1,1,1,1,197,0,0,0,,,,,0,1,,0,,,,,408,104,199,12,197,105,1,0,199,12,197,1,1,1,1,1,1,1,1,,0,"0.53",1,1,1,1
Module File,"D:\thesis2\real 106 project\nupic\examples\bindings\svm_how_to.py",D:\thesis2\real 106 project\nupic\examples\bindings\svm_how_to.py,4,4,4,1,46,11,48,0,,,,,0,4,,3,,,,,227,49,157,54,148,21,1,0,157,54,148,1,1,1,1,10,10,10,1,,3,"0.13",17,17,17,4
File,"D:\thesis2\real 106 project\nupic\examples\network\custom_region\__init__.py",D:\thesis2\real 106 project\nupic\examples\network\custom_region\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\nupic\examples\network\custom_region\identity_region.py",D:\thesis2\real 106 project\nupic\examples\network\custom_region\identity_region.py,1,1,1,1,10,0,8,1,,,,,1,5,,5,,,,,93,18,45,10,37,30,0,0,15,9,8,0,0,0,0,2,2,2,1,,1,"0.67",6,6,6,5
Module File,"D:\thesis2\real 106 project\nupic\examples\network\custom_region_demo.py",D:\thesis2\real 106 project\nupic\examples\network\custom_region_demo.py,1,1,1,1,22,5,9,9,,,,,0,4,,3,,,,,137,32,56,32,43,51,2,0,49,31,36,2,2,2,1,2,2,2,1,,2,"0.91",6,6,6,4
Module File,"D:\thesis2\real 106 project\nupic\examples\network\hierarchy_network_demo.py",D:\thesis2\real 106 project\nupic\examples\network\hierarchy_network_demo.py,1,1,1,1,31,4,17,8,,,,,0,9,,8,,,,,368,72,196,83,178,101,2,0,133,82,115,2,2,2,1,5,5,5,1,,2,"0.52",14,14,14,9
