Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountPath,CountPathLog,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Module File,"D:\thesis2\real 106 project\neuraltalk\driver.py",D:\thesis2\real 106 project\neuraltalk\driver.py,5,5,6,1,57,6,44,17,,,,,0,5,,4,,,,,315,38,226,97,209,78,2,0,227,96,210,2,2,2,1,15,15,21,4,,5,"0.35",28,28,34,8
Module File,"D:\thesis2\real 106 project\neuraltalk\eval_sentence_predictions.py",D:\thesis2\real 106 project\neuraltalk\eval_sentence_predictions.py,4,4,4,1,52,16,63,19,,,,,0,2,,1,,,,,122,21,88,46,74,20,2,0,88,46,74,2,2,2,1,6,6,6,1,,2,"0.23",8,8,8,2
File,"D:\thesis2\real 106 project\neuraltalk\imagernn\__init__.py",D:\thesis2\real 106 project\neuraltalk\imagernn\__init__.py,0,0,0,0,0,0,0,0,,,,,0,0,,0,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,"0.00",0,0,0,0
Module File,"D:\thesis2\real 106 project\neuraltalk\imagernn\data_provider.py",D:\thesis2\real 106 project\neuraltalk\imagernn\data_provider.py,2,2,2,1,9,0,7,1,,,,,1,10,,10,,,,,116,18,80,43,63,22,0,0,82,43,65,0,0,0,0,6,6,7,3,,3,"0.28",27,27,29,14
Module File,"D:\thesis2\real 106 project\neuraltalk\imagernn\generic_batch_generator.py",D:\thesis2\real 106 project\neuraltalk\imagernn\generic_batch_generator.py,2,2,2,1,26,3,18,7,,,,,1,5,,5,,,,,153,23,100,69,85,42,0,0,95,65,84,0,0,0,0,3,3,3,3,,2,"0.42",13,13,13,7
Module File,"D:\thesis2\real 106 project\neuraltalk\imagernn\imagernn_utils.py",D:\thesis2\real 106 project\neuraltalk\imagernn\imagernn_utils.py,2,2,2,1,18,1,13,5,,,,,0,2,,2,,,,,40,5,28,20,24,11,0,0,28,20,24,0,0,0,0,3,3,3,1,,2,"0.39",4,4,4,2
Module File,"D:\thesis2\real 106 project\neuraltalk\imagernn\lstm_generator.py",D:\thesis2\real 106 project\neuraltalk\imagernn\lstm_generator.py,5,5,5,2,50,5,35,15,,,,,1,6,,6,,,,,298,39,199,99,185,91,0,0,194,95,184,0,0,0,0,12,12,12,8,,4,"0.46",33,33,35,13
Module File,"D:\thesis2\real 106 project\neuraltalk\imagernn\rnn_generator.py",D:\thesis2\real 106 project\neuraltalk\imagernn\rnn_generator.py,7,7,8,2,51,7,37,14,,,,,1,5,,5,,,,,280,44,195,101,182,75,0,0,188,97,179,0,0,0,0,15,15,19,8,,4,"0.38",36,36,42,12
Module File,"D:\thesis2\real 106 project\neuraltalk\imagernn\solver.py",D:\thesis2\real 106 project\neuraltalk\imagernn\solver.py,7,7,8,3,43,7,29,9,,,,,1,3,,3,,,,,150,32,91,42,84,34,0,0,85,42,78,0,0,0,0,15,15,16,7,,4,"0.37",23,23,26,9
Module File,"D:\thesis2\real 106 project\neuraltalk\imagernn\utils.py",D:\thesis2\real 106 project\neuraltalk\imagernn\utils.py,1,1,1,1,5,0,4,1,,,,,0,4,,4,,,,,26,4,19,9,13,6,0,0,18,9,12,0,0,0,0,3,3,3,1,,2,"0.32",7,7,7,4
Module File,"D:\thesis2\real 106 project\neuraltalk\predict_on_images.py",D:\thesis2\real 106 project\neuraltalk\predict_on_images.py,2,2,2,1,39,11,46,15,,,,,0,2,,1,,,,,109,18,68,42,55,28,2,0,69,42,56,2,2,2,1,3,3,3,1,,1,"0.41",5,5,5,2
Module File,"D:\thesis2\real 106 project\neuraltalk\py_caffe_feat_extract.py",D:\thesis2\real 106 project\neuraltalk\py_caffe_feat_extract.py,3,3,3,1,32,6,16,11,,,,,0,7,,6,,,,,262,66,141,60,129,70,33,2,134,60,122,7,7,7,6,7,7,7,6,,3,"0.50",26,26,26,12
Module File,"D:\thesis2\real 106 project\neuraltalk\python_features\extract_features.py",D:\thesis2\real 106 project\neuraltalk\python_features\extract_features.py,3,3,3,1,32,6,15,9,,,,,0,3,,2,,,,,122,29,74,36,64,19,16,1,66,35,56,5,5,5,1,5,5,5,1,,3,"0.26",11,11,11,3
Function,"driver.RNNGenCost(batch,model,params,misc)",D:\thesis2\real 106 project\neuraltalk\driver.py,,,,,,,,,,,,,,,,,,,,,58,7,39,24,38,18,18,1,40,24,39,6,6,6,1,,,,,,2,"0.46",,,,
Function,"driver.main(params)",D:\thesis2\real 106 project\neuraltalk\driver.py,,,,,,,,,,,,,,,,,,,,,146,16,111,46,109,35,874,3,111,45,109,15,15,21,4,,,,,,5,"0.32",,,,
